lemma,rank,lForm,pos,core_pmw
滅ぶ,20352,ホロブ,動詞,3.64
ミサコ,20352,ミサコ,名詞,5.46
ラジカル,20352,ラジカル,形状詞,9.11
ラッピング,20352,ラッピング,名詞,2.73
リソース,20352,リソース,名詞,2.73
領海,20352,リョウカイ,名詞,0.91
威信,20422,イシン,名詞,5.46
上目,20422,ウワメ,名詞,1.82
追い抜く,20422,オイヌク,動詞,1.82
雄牛,20422,オウシ,名詞,1.82
オカザキ,20422,オカザキ,名詞,1.82
落ち合う,20422,オチアウ,動詞,0.91
オファー,20422,オファー,名詞,1.82
元金,20422,ガンキン,名詞,0.91
気風,20422,キフウ,名詞,2.73
狂乱,20422,キョウラン,名詞,0.91
けたたましい,20422,ケタタマシイ,形容詞,0.91
皇太后,20422,コウタイゴウ,名詞,1.82
コナン,20422,コナン,名詞,0.91
ごまかし,20422,ゴマカシ,名詞,1.82
逆手,20422,サカテ,名詞,1.82
刷新,20422,サッシン,名詞,1.82
シビア,20422,シビア,形状詞,4.55
染み付く,20422,シミツク,動詞,0.91
主従,20422,シュジュウ,名詞,0.91
スイミング,20422,スイミング,名詞,1.82
スオウ,20422,スオウ,名詞,0.91
戦災,20422,センサイ,名詞,1.82
全軍,20422,ゼングン,名詞,0.91
速力,20422,ソクリョク,名詞,1.82
ソーラー,20422,ソーラー,名詞,0.91
大海,20422,タイカイ,名詞,1.82
タブチ,20422,タブチ,名詞,0.91
ダブる,20422,ダブル,動詞,1.82
チルドレン,20422,チルドレン,名詞,5.46
ちんぴら,20422,チンピラ,名詞,1.82
詰め,20422,ヅメ,接尾辞,2.73
定説,20422,テイセツ,名詞,1.82
テルコ,20422,テルコ,名詞,0.91
特選,20422,トクセン,名詞,3.64
同好,20422,ドウコウ,名詞,0.91
どれ,20422,ドレ,感動詞,1.82
ナイキ,20422,ナイキ,名詞,11.84
ナガオ,20422,ナガオ,名詞,2.73
逃げ回る,20422,ニゲマワル,動詞,1.82
願い出る,20422,ネガイデル,動詞,3.64
野良猫,20422,ノラネコ,名詞,2.73
破局,20422,ハキョク,名詞,0.91
はははは,20422,ハハハハ,感動詞,2.73
罵倒,20422,バトウ,名詞,1.82
パプリカ,20422,パプリカ,名詞,0.91
フランクリン,20422,フランクリン,名詞,1.82
プログラマー,20422,プログラマー,名詞,1.82
ペッパー,20422,ペッパー,名詞,1.82
ボイラー,20422,ボイラー,名詞,3.64
マリナー,20422,マリナー,名詞,27.32
ミズシマ,20422,ミズシマ,名詞,1.82
見晴らし,20422,ミハラシ,名詞,3.64
目論見,20422,モクロミ,名詞,6.38
鑢,20422,ヤスリ,名詞,0.91
ユキムラ,20422,ユキムラ,名詞,0.91
凌駕,20422,リョウガ,名詞,0.91
レポ,20422,レポ,名詞,0.91
渡し,20422,ワタシ,名詞,0.91
アオイ,20497,アオイ,名詞,1.82
荒っぽい,20497,アラッポイ,形容詞,0.91
イノウ,20497,イノウ,名詞,0.91
英訳,20497,エイヤク,名詞,1.82
疫学,20497,エキガク,名詞,0.91
オオクラ,20497,オオクラ,名詞,0.91
オグリ,20497,オグリ,名詞,2.73
同い年,20497,オナイドシ,名詞,1.82
オペレーター,20497,オペレーター,名詞,0.91
海抜,20497,カイバツ,名詞,0.91
回遊,20497,カイユウ,名詞,2.73
各位,20497,カクイ,名詞,1.82
換言,20497,カンゲン,名詞,1.82
寛文,20497,カンブン,名詞,0.91
キド,20497,キド,名詞,2.73
切り札,20497,キリフダ,名詞,1.82
群生,20497,グンセイ,名詞,0.91
結石,20497,ケッセキ,名詞,2.73
後楽,20497,コウラク,名詞,0.91
座像,20497,ザゾウ,名詞,0.91
下拵え,20497,シタゴシラエ,名詞,1.82
新星,20497,シンセイ,名詞,3.64
辛辣,20497,シンラツ,名詞,0.91
ＣＫ,20497,シーケー,名詞,3.64
水門,20497,スイモン,名詞,1.82
素手,20497,スデ,名詞,1.82
大敗,20497,タイハイ,名詞,0.91
追従,20497,ツイジュウ,名詞,1.82
通俗,20497,ツウゾク,名詞,1.82
突き立てる,20497,ツキタテル,動詞,4.55
出来映え,20497,デキバエ,名詞,0.91
投信,20497,トウシン,名詞,0.91
童貞,20497,ドウテイ,名詞,1.82
ナオミ,20497,ナオミ,名詞,1.82
鰊,20497,ニシン,名詞,1.82
農林業,20497,ノウリンギョウ,名詞,1.82
罵声,20497,バセイ,名詞,1.82
引っ切り,20497,ヒッキリ,名詞,1.82
暇潰し,20497,ヒマツブシ,名詞,2.73
フサコ,20497,フサコ,名詞,1.82
武術,20497,ブジュツ,名詞,3.64
物騒,20497,ブッソウ,形状詞,1.82
マーラー,20497,マーラー,名詞,3.64
未納,20497,ミノウ,名詞,2.73
モトナリ,20497,モトナリ,名詞,0.91
モリヤ,20497,モリヤ,名詞,0.91
雇い主,20497,ヤトイヌシ,名詞,0.91
油彩,20497,ユサイ,名詞,0.91
和洋,20497,ワヨウ,名詞,0.91
送り届ける,20571,オクリトドケル,動詞,2.73
掛け算,20571,カケザン,名詞,0.91
勝ち組,20571,カチグミ,名詞,3.64
か細い,20571,カボソイ,形容詞,0.91
帰京,20571,キキョウ,名詞,0.91
キプロス,20571,キプロス,名詞,0.91
組員,20571,クミイン,名詞,11.84
グラデーション,20571,グラデーション,名詞,1.82
コロンブス,20571,コロンブス,名詞,2.73
再選,20571,サイセン,名詞,12.75
先頃,20571,サキゴロ,名詞,2.73
咲き乱れる,20571,サキミダレル,動詞,3.64
差し入れ,20571,サシイレ,名詞,1.82
サタン,20571,サタン,名詞,0.91
商家,20571,ショウカ,名詞,3.64
商務,20571,ショウム,名詞,1.82
錠剤,20571,ジョウザイ,名詞,7.29
序章,20571,ジョショウ,名詞,1.82
人選,20571,ジンセン,名詞,2.73
スチュアート,20571,スチュアート,名詞,1.82
清流,20571,セイリュウ,名詞,4.55
素案,20571,ソアン,名詞,1.82
損保,20571,ソンポ,名詞,2.73
ダー,20571,ダー,名詞,1.82
茶葉,20571,チャバ,名詞,1.82
つやつや,20571,ツヤツヤ,副詞,1.82
ツルガ,20571,ツルガ,名詞,1.82
ティム,20571,ティム,名詞,0.91
長刀,20571,ナギナタ,名詞,0.91
投げ入れる,20571,ナゲイレル,動詞,0.91
粘着,20571,ネンチャク,名詞,2.73
ハーバー,20571,ハーバー,名詞,1.82
貧富,20571,ヒンプ,名詞,1.82
フジモリ,20571,フジモリ,名詞,3.64
ブローチ,20571,ブローチ,名詞,1.82
弁理,20571,ベンリ,名詞,0.91
マカロニ,20571,マカロニ,名詞,0.91
マサノブ,20571,マサノブ,名詞,0.91
マヨ,20571,マヨ,名詞,0.91
密航,20571,ミッコウ,名詞,5.46
ヤギ,20571,ヤギ,名詞,2.73
両人,20571,リョウニン,名詞,1.82
両膝,20571,リョウヒザ,名詞,1.82
右派,20635,ウハ,名詞,1.82
花期,20635,カキ,名詞,2.73
環,20635,カン,接頭辞,0.91
キムタク,20635,キムタク,名詞,0.91
コカイン,20635,コカイン,名詞,5.46
裁き,20635,サバキ,名詞,1.82
試聴,20635,シチョウ,名詞,1.82
小六,20635,ショウロク,名詞,0.91
初任,20635,ショニン,名詞,0.91
仕分け,20635,シワケ,名詞,4.55
新任,20635,シンニン,名詞,1.82
女流,20635,ジョリュウ,名詞,1.82
世襲,20635,セシュウ,名詞,0.91
タカスギ,20635,タカスギ,名詞,0.91
テリー,20635,テリー,名詞,0.91
鳥肌,20635,トリハダ,名詞,2.73
習わし,20635,ナラワシ,名詞,3.64
難航,20635,ナンコウ,名詞,10.93
なんと,20635,ナント,助詞,0.91
盗人,20635,ヌスビト,名詞,0.91
脳波,20635,ノウハ,名詞,0.91
ハイジャック,20635,ハイジャック,名詞,2.73
品格,20635,ヒンカク,名詞,4.55
ＰＨＳ,20635,ピーエイチエス,名詞,8.2
勉学,20635,ベンガク,名詞,0.91
抱負,20635,ホウフ,名詞,4.55
墓所,20635,ボショ,名詞,2.73
無心,20635,ムシン,形状詞,2.73
無法,20635,ムホウ,名詞,2.73
桃色,20635,モモイロ,名詞,1.82
遊覧,20635,ユウラン,名詞,10.93
立木,20635,リュウボク,名詞,1.82
両,20635,リョウ,名詞,0.91
冷,20635,レイ,名詞,0.91
青々,20688,アオアオ,副詞,1.82
アキレス,20688,アキレス,名詞,1.82
余す,20688,アマス,動詞,2.73
イート,20688,イート,名詞,1.82
エリオット,20688,エリオット,名詞,0.91
大神,20688,オオミワ,名詞,1.82
渦中,20688,カチュウ,名詞,2.73
峡,20688,キョウ,接尾辞,0.91
曲折,20688,キョクセツ,名詞,2.73
クエスチョン,20688,クエスチョン,名詞,10.02
コンポーネント,20688,コンポーネント,名詞,0.91
錯綜,20688,サクソウ,名詞,2.73
サクラダ,20688,サクラダ,名詞,9.11
シオダ,20688,シオダ,名詞,4.55
師事,20688,シジ,名詞,1.82
品々,20688,シナジナ,名詞,0.91
白身,20688,シロミ,名詞,1.82
女医,20688,ジョイ,名詞,3.64
沢庵,20688,タクアン,名詞,4.55
チェルノブイリ,20688,チェルノブイリ,名詞,10.93
直訳,20688,チョクヤク,名詞,0.91
ＤＡＣ,20688,ディーエーシー,名詞,0.91
トウヤ,20688,トウヤ,名詞,8.2
得票,20688,トクヒョウ,名詞,3.64
年明け,20688,トシアケ,名詞,3.64
ネービー,20688,ネービー,名詞,0.91
軒並み,20688,ノキナミ,名詞,3.64
罅割れ,20688,ヒビワレ,名詞,1.82
ふわり,20688,フワリ,副詞,1.82
ブローカー,20688,ブローカー,名詞,4.55
返上,20688,ヘンジョウ,名詞,6.38
遍羅,20688,ベラ,名詞,0.91
暴言,20688,ボウゲン,名詞,3.64
マツシタ,20688,マツシタ,名詞,1.82
ムネオ,20688,ムネオ,名詞,5.46
焼き上げる,20688,ヤキアゲル,動詞,0.91
闇雲,20688,ヤミクモ,形状詞,1.82
抑鬱,20688,ヨクウツ,名詞,1.82
ヨッカイチ,20688,ヨッカイチ,名詞,2.73
臨機,20688,リンキ,名詞,0.91
六七,20688,ロクシチ,名詞,1.82
論調,20688,ロンチョウ,名詞,2.73
アバウト,20756,アバウト,名詞,0.91
編み出す,20756,アミダス,動詞,0.91
アヤカ,20756,アヤカ,名詞,1.82
息抜き,20756,イキヌキ,名詞,0.91
医局,20756,イキョク,名詞,16.39
イクオ,20756,イクオ,名詞,1.82
イザベル,20756,イザベル,名詞,0.91
イマムラ,20756,イマムラ,名詞,5.46
後ろ盾,20756,ウシロダテ,名詞,0.91
王座,20756,オウザ,名詞,3.64
果せる,20756,オオセル,動詞,1.82
押し付け,20756,オシツケ,名詞,2.73
御,20756,オン,接頭辞,7.29
監,20756,カン,接尾辞,0.91
クレンジング,20756,クレンジング,名詞,1.82
気,20756,ケ,接尾辞,0.91
計,20756,ケイ,名詞,3.64
軽率,20756,ケイソツ,名詞,1.82
コックピット,20756,コックピット,名詞,2.73
合議,20756,ゴウギ,名詞,4.55
莢,20756,サヤ,名詞,0.91
シガ,20756,シガ,名詞,3.64
ジェイ,20756,ジェイ,名詞,0.91
ジャンボ,20756,ジャンボ,名詞,3.64
吸い付く,20756,スイツク,動詞,0.91
性急,20756,セイキュウ,形状詞,1.82
接収,20756,セッシュウ,名詞,2.73
摂理,20756,セツリ,名詞,0.91
総論,20756,ソウロン,名詞,0.91
対局,20756,タイキョク,名詞,3.64
タカシマ,20756,タカシマ,名詞,2.73
種蒔き,20756,タネマキ,名詞,0.91
直売,20756,チョクバイ,名詞,0.91
月明かり,20756,ツキアカリ,名詞,0.91
転身,20756,テンシン,名詞,3.64
闘志,20756,トウシ,名詞,0.91
統率,20756,トウソツ,名詞,1.82
同室,20756,ドウシツ,名詞,1.82
読経,20756,ドキョウ,名詞,3.64
ドストエフスキー,20756,ドストエフスキー,名詞,1.82
風変わり,20756,フウガワリ,形状詞,1.82
吹き抜け,20756,フキヌケ,名詞,2.73
平時,20756,ヘイジ,名詞,3.64
誉め言葉,20756,ホメコトバ,名詞,2.73
麦藁,20756,ムギワラ,名詞,0.91
ヨネザワ,20756,ヨネザワ,名詞,1.82
老,20756,ロウ,接尾辞,0.91
湾曲,20756,ワンキョク,名詞,0.91
跡形,20834,アトカタ,名詞,1.82
異色,20834,イショク,形状詞,5.46
移設,20834,イセツ,名詞,7.29
田舎者,20834,イナカモノ,名詞,4.55
御節,20834,オセチ,名詞,3.64
オー,20834,オー,名詞,0.91
陰る,20834,カゲル,動詞,1.82
カタクラ,20834,カタクラ,名詞,0.91
黒船,20834,クロフネ,名詞,1.82
ぐいぐい,20834,グイグイ,副詞,1.82
経年,20834,ケイネン,名詞,1.82
ケインズ,20834,ケインズ,名詞,4.55
公有,20834,コウユウ,名詞,5.46
新,20834,シン,接尾辞,1.82
次代,20834,ジダイ,名詞,3.64
柔術,20834,ジュウジュツ,名詞,2.73
袖口,20834,ソデグチ,名詞,0.91
立て籠る,20834,タテコモル,動詞,0.91
嘆息,20834,タンソク,名詞,1.82
チクゴ,20834,チクゴ,名詞,6.38
突き,20834,ツキ,名詞,2.73
テッド,20834,テッド,名詞,0.91
デービス,20834,デービス,名詞,0.91
盗み,20834,ヌスミ,名詞,1.82
白米,20834,ハクマイ,名詞,0.91
ＶＨＳ,20834,ブイエイチエス,名詞,3.64
無頼,20834,ブライ,名詞,2.73
下手糞,20834,ヘタクソ,名詞,4.55
へばり付く,20834,ヘバリツク,動詞,0.91
ベジタリアン,20834,ベジタリアン,名詞,0.91
縫製,20834,ホウセイ,名詞,3.64
マサトシ,20834,マサトシ,名詞,6.38
む,20834,ム,感動詞,0.91
山歩き,20834,ヤマアルキ,名詞,1.82
リキッド,20834,リキッド,名詞,3.64
リキュール,20834,リキュール,名詞,4.55
アバター,20892,アバター,名詞,0.91
アン,20892,アン,名詞,2.73
イクコ,20892,イクコ,名詞,2.73
麗しい,20892,ウルワシイ,形容詞,4.55
エスニック,20892,エスニック,名詞,1.82
ＭＯ,20892,エムオー,名詞,4.55
オオキ,20892,オオキ,名詞,2.73
オスカー,20892,オスカー,名詞,1.82
怪奇,20892,カイキ,名詞,1.82
書き手,20892,カキテ,名詞,1.82
カツジ,20892,カツジ,名詞,1.82
カヤマ,20892,カヤマ,名詞,1.82
外注,20892,ガイチュウ,名詞,2.73
着,20892,キ,名詞,1.82
ギャラ,20892,ギャラ,名詞,4.55
島国,20892,シマグニ,名詞,1.82
潤滑,20892,ジュンカツ,名詞,1.82
浄瑠璃,20892,ジョウルリ,名詞,1.82
精査,20892,セイサ,名詞,1.82
線引き,20892,センビキ,名詞,2.73
ソウマ,20892,ソウマ,名詞,0.91
ソマリア,20892,ソマリア,名詞,1.82
天敵,20892,テンテキ,名詞,29.15
トリプル,20892,トリプル,名詞,2.73
乳房,20892,ニュウボウ,名詞,12.75
逸る,20892,ハヤル,動詞,1.82
左肩,20892,ヒダリカタ,名詞,1.82
ヒュウマ,20892,ヒュウマ,名詞,1.82
フェア,20892,フェア,形状詞,1.82
フリーズ,20892,フリーズ,名詞,0.91
ブレーン,20892,ブレーン,名詞,0.91
別格,20892,ベッカク,名詞,1.82
摩耗,20892,マモウ,名詞,1.82
道連れ,20892,ミチヅレ,名詞,0.91
民芸,20892,ミンゲイ,名詞,0.91
メトロ,20892,メトロ,名詞,0.91
モコ,20892,モコ,名詞,0.91
ヤギ,20892,ヤギ,名詞,0.91
洋館,20892,ヨウカン,名詞,1.82
ラング,20892,ラング,名詞,0.91
竜王,20892,リュウオウ,名詞,1.82
リョウタロウ,20892,リョウタロウ,名詞,0.91
リーダー,20892,リーダー,名詞,5.46
レフト,20892,レフト,名詞,8.2
ワイヤレス,20892,ワイヤレス,名詞,9.11
アキヅキ,20962,アキヅキ,名詞,9.11
アル,20962,アル,名詞,0.91
嗽,20962,ウガイ,名詞,0.91
おなら,20962,オナラ,名詞,1.82
怪談,20962,カイダン,名詞,2.73
カワタ,20962,カワタ,名詞,1.82
キウチ,20962,キウチ,名詞,2.73
クラタ,20962,クラタ,名詞,0.91
光源,20962,コウゲン,名詞,1.82
後尾,20962,コウビ,名詞,0.91
零れ落ちる,20962,コボレオチル,動詞,2.73
サンノミヤ,20962,サンノミヤ,名詞,1.82
視,20962,シ,接頭辞,1.82
シャロン,20962,シャロン,名詞,4.55
粛清,20962,シュクセイ,名詞,0.91
春季,20962,シュンキ,名詞,4.55
真髄,20962,シンズイ,名詞,2.73
スコープ,20962,スコープ,名詞,5.46
席捲,20962,セッケン,名詞,3.64
セッシュウ,20962,セッシュウ,名詞,4.55
絶景,20962,ゼッケイ,名詞,1.82
粗大,20962,ソダイ,名詞,0.91
題目,20962,ダイモク,名詞,1.82
徴税,20962,チョウゼイ,名詞,0.91
連れ立つ,20962,ツレダツ,動詞,0.91
テクニカル,20962,テクニカル,形状詞,0.91
照らし合わせる,20962,テラシアワセル,動詞,0.91
テンマ,20962,テンマ,名詞,1.82
ディオール,20962,ディオール,名詞,1.82
溶き卵,20962,トキタマゴ,名詞,2.73
飛び起きる,20962,トビオキル,動詞,0.91
仲直り,20962,ナカナオリ,名詞,1.82
南洋,20962,ナンヨウ,名詞,1.82
拝借,20962,ハイシャク,名詞,1.82
話し声,20962,ハナシゴエ,名詞,0.91
ヒューマニズム,20962,ヒューマニズム,名詞,1.82
品位,20962,ヒンイ,名詞,1.82
ファミコン,20962,ファミコン,名詞,2.73
吹き出る,20962,フキデル,動詞,1.82
棒状,20962,ボウジョウ,名詞,0.91
マサハル,20962,マサハル,名詞,5.46
マドカ,20962,マドカ,名詞,0.91
ユキヒコ,20962,ユキヒコ,名詞,0.91
リョウイチ,20962,リョウイチ,名詞,14.57
圧巻,21025,アッカン,名詞,0.91
後味,21025,アトアジ,名詞,3.64
餡掛け,21025,アンカケ,名詞,1.82
運勢,21025,ウンセイ,名詞,4.55
えへへ,21025,エヘヘ,感動詞,3.64
往時,21025,オウジ,名詞,3.64
オハラ,21025,オハラ,名詞,0.91
学士,21025,ガクシ,名詞,5.46
器械,21025,キカイ,名詞,0.91
逆上,21025,ギャクジョウ,名詞,0.91
左記,21025,サキ,名詞,0.91
蜆,21025,シジミ,名詞,0.91
下側,21025,シタガワ,名詞,0.91
シバ,21025,シバ,名詞,0.91
新進,21025,シンシン,名詞,2.73
ＣＥＯ,21025,シーイーオー,名詞,2.73
実母,21025,ジツボ,名詞,8.2
タンカー,21025,タンカー,名詞,0.91
大福,21025,ダイフク,名詞,3.64
チャクラ,21025,チャクラ,名詞,0.91
チュウキントウ,21025,チュウキントウ,名詞,1.82
中耳,21025,チュウジ,名詞,0.91
捏ち上げる,21025,デッチアゲル,動詞,0.91
取り下げる,21025,トリサゲル,動詞,4.55
内実,21025,ナイジツ,名詞,0.91
ＢＲ,21025,ビーアール,名詞,0.91
幅員,21025,フクイン,名詞,0.91
ホノルル,21025,ホノルル,名詞,6.38
保母,21025,ホボ,名詞,2.73
滅入る,21025,メイル,動詞,0.91
目配せ,21025,メクバセ,名詞,3.64
薬害,21025,ヤクガイ,名詞,0.91
猟,21025,リョウ,名詞,1.82
アスパラ,21087,アスパラ,名詞,3.64
ＭＳＮ,21087,エムエスエヌ,名詞,1.82
大本,21087,オオモト,名詞,1.82
追っ手,21087,オッテ,名詞,0.91
肩越し,21087,カタゴシ,名詞,0.91
空振り,21087,カラブリ,名詞,1.82
外装,21087,ガイソウ,名詞,9.11
機敏,21087,キビン,形状詞,1.82
享楽,21087,キョウラク,名詞,0.91
口髭,21087,クチヒゲ,名詞,2.73
結露,21087,ケツロ,名詞,11.84
公設,21087,コウセツ,名詞,8.2
コルク,21087,コルク,名詞,2.73
散在,21087,サンザイ,名詞,0.91
青酸,21087,セイサン,名詞,0.91
急かす,21087,セカス,動詞,0.91
体臭,21087,タイシュウ,名詞,2.73
大輪,21087,タイリン,名詞,0.91
脱税,21087,ダツゼイ,名詞,5.46
告げ,21087,ツゲ,名詞,0.91
辻褄,21087,ツジツマ,名詞,1.82
尽くし,21087,ヅクシ,接尾辞,3.64
日航,21087,ニッコウ,名詞,4.55
早足,21087,ハヤアシ,名詞,0.91
番所,21087,バンショ,名詞,0.91
振り付け,21087,フリツケ,名詞,6.38
ブンキョウ,21087,ブンキョウ,名詞,1.82
文武,21087,ブンブ,名詞,0.91
ホップ,21087,ホップ,名詞,1.82
